annot_id,PAD#,Camera,"Lighting (lightbox, benchtop, benchtop dark)",black/white background,API,Sample,mg concentration (w/w mg/mg or w/v mg/mL),% Conc,missing_card
279.0,80792,nokia,no light,white,Hydroxyurea (oral),66 h1 4,0.5979168624,59.8,False
280.0,80451,nokia,benchtop,white,Hydroxyurea (oral),66 h2 4,0.5660315843,56.6,False
281.0,80451,nokia,lightbox,white,Hydroxyurea (oral),66 h2 4,0.5660315843,56.6,False
282.0,80451,nokia,no light,white,Hydroxyurea (oral),66 h2 4,0.5660315843,56.6,False
283.0,80792,ipad,benchtop,white,Hydroxyurea (oral),66 h1 4,0.5979168624,59.8,False
284.0,80792,ipad,lightbox,white,Hydroxyurea (oral),66 h1 4,0.5979168624,59.8,False
285.0,80792,ipad,no light,white,Hydroxyurea (oral),66 h1 4,0.5979168624,59.8,False
286.0,80451,ipad,benchtop,white,Hydroxyurea (oral),66 h2 4,0.5660315843,56.6,False
287.0,80451,ipad,lightbox,white,Hydroxyurea (oral),66 h2 4,0.5660315843,56.6,False
288.0,80451,ipad,no light,white,Hydroxyurea (oral),66 h2 4,0.5660315843,56.6,False
289.0,80791,nokia,benchtop,black,Hydroxyurea (oral),66 h1 5,0.5979168624,59.8,False
290.0,80791,nokia,lightbox,black,Hydroxyurea (oral),66 h1 5,0.5979168624,59.8,False
291.0,80791,nokia,no light,black,Hydroxyurea (oral),66 h1 5,0.5979168624,59.8,False
292.0,80452,nokia,benchtop,black,Hydroxyurea (oral),66 h2 5,0.5660315843,56.6,False
293.0,80452,nokia,lightbox,black,Hydroxyurea (oral),66 h2 5,0.5660315843,56.6,False
294.0,80452,nokia,no light,black,Hydroxyurea (oral),66 h2 5,0.5660315843,56.6,False
295.0,80791,ipad,benchtop,black,Hydroxyurea (oral),66 h1 5,0.5979168624,59.8,False
296.0,80791,ipad,lightbox,black,Hydroxyurea (oral),66 h1 5,0.5979168624,59.8,False
297.0,80791,ipad,no light,black,Hydroxyurea (oral),66 h1 5,0.5979168624,59.8,False
298.0,80452,ipad,benchtop,black,Hydroxyurea (oral),66 h2 5,0.5660315843,56.6,False
299.0,80452,ipad,lightbox,black,Hydroxyurea (oral),66 h2 5,0.5660315843,56.6,False
300.0,80452,ipad,no light,black,Hydroxyurea (oral),66 h2 5,0.5660315843,56.6,False
301.0,81120,nokia,benchtop,black,Hydroxyurea (oral),66 h1 6,0.5979168624,59.8,False
302.0,81120,nokia,lightbox,black,Hydroxyurea (oral),66 h1 6,0.5979168624,59.8,False
303.0,81120,nokia,no light,black,Hydroxyurea (oral),66 h1 6,0.5979168624,59.8,False
304.0,80453,nokia,benchtop,black,Hydroxyurea (oral),66 h2 6,0.5660315843,56.6,False
305.0,80453,nokia,lightbox,black,Hydroxyurea (oral),66 h2 6,0.5660315843,56.6,False
306.0,80453,nokia,no light,black,Hydroxyurea (oral),66 h2 6,0.5660315843,56.6,False
307.0,81120,ipad,benchtop,black,Hydroxyurea (oral),66 h1 6,0.5979168624,59.8,False
308.0,81120,ipad,lightbox,black,Hydroxyurea (oral),66 h1 6,0.5979168624,59.8,False
309.0,81120,ipad,no light,black,Hydroxyurea (oral),66 h1 6,0.5979168624,59.8,False
310.0,80453,ipad,benchtop,black,Hydroxyurea (oral),66 h2 6,0.5660315843,56.6,False
311.0,80453,ipad,lightbox,black,Hydroxyurea (oral),66 h2 6,0.5660315843,56.6,False
312.0,80453,ipad,no light,black,Hydroxyurea (oral),66 h2 6,0.5660315843,56.6,False
313.0,80797,nokia,benchtop,black,Hydroxyurea (oral),66 h1 7,0.5979168624,59.8,False
314.0,80797,nokia,lightbox,black,Hydroxyurea (oral),66 h1 7,0.5979168624,59.8,False
315.0,80797,nokia,no light,black,Hydroxyurea (oral),66 h1 7,0.5979168624,59.8,False
316.0,80782,nokia,benchtop,black,Hydroxyurea (oral),66 h2 7,0.5660315843,56.6,False
317.0,80782,nokia,lightbox,black,Hydroxyurea (oral),66 h2 7,0.5660315843,56.6,False
318.0,80782,nokia,no light,black,Hydroxyurea (oral),66 h2 7,0.5660315843,56.6,False
319.0,80797,ipad,benchtop,black,Hydroxyurea (oral),66 h1 7,0.5979168624,59.8,False
320.0,80797,ipad,lightbox,black,Hydroxyurea (oral),66 h1 7,0.5979168624,59.8,False
321.0,80797,ipad,no light,black,Hydroxyurea (oral),66 h1 7,0.5979168624,59.8,False
322.0,80782,ipad,benchtop,black,Hydroxyurea (oral),66 h2 7,0.5660315843,56.6,False
323.0,80782,ipad,lightbox,black,Hydroxyurea (oral),66 h2 7,0.5660315843,56.6,False
324.0,80782,ipad,no light,black,Hydroxyurea (oral),66 h2 7,0.5660315843,56.6,False
325.0,81592,nokia,benchtop,black,Hydroxyurea (oral),66 h1 8,0.5979168624,59.8,False
326.0,81592,nokia,lightbox,black,Hydroxyurea (oral),66 h1 8,0.5979168624,59.8,False
327.0,81592,nokia,no light,black,Hydroxyurea (oral),66 h1 8,0.5979168624,59.8,False
328.0,80789,nokia,benchtop,black,Hydroxyurea (oral),66 h2 8,0.5660315843,56.6,False
329.0,80789,nokia,lightbox,black,Hydroxyurea (oral),66 h2 8,0.5660315843,56.6,False
330.0,80789,nokia,no light,black,Hydroxyurea (oral),66 h2 8,0.5660315843,56.6,False
331.0,81592,nokia,benchtop,black,Hydroxyurea (oral),66 h1 8,0.5979168624,59.8,False
332.0,81592,ipad,lightbox,black,Hydroxyurea (oral),66 h1 8,0.5979168624,59.8,False
333.0,81592,nokia,no light,black,Hydroxyurea (oral),66 h1 8,0.5979168624,59.8,False
334.0,80789,ipad,benchtop,black,Hydroxyurea (oral),66 h2 8,0.5660315843,56.6,False
335.0,80789,ipad,lightbox,black,Hydroxyurea (oral),66 h2 8,0.5660315843,56.6,False
336.0,80789,ipad,no light,black,Hydroxyurea (oral),66 h2 8,0.5660315843,56.6,False
337.0,81455,nokia,benchtop,white,Hydroxyurea (oral),66 hydrea 1,0.6025957831,60.3,False
338.0,81455,nokia,lightbox,white,Hydroxyurea (oral),66 hydrea 1,0.6025957831,60.3,False
339.0,81455,nokia,no light,white,Hydroxyurea (oral),66 hydrea 1,0.6025957831,60.3,False
340.0,80888,nokia,benchtop,white,Hydroxyurea (oral),66 micro 1,0.5449016178,54.5,False
341.0,80888,nokia,lightbox,white,Hydroxyurea (oral),66 micro 1,0.5449016178,54.5,False
342.0,80888,nokia,no light,white,Hydroxyurea (oral),66 micro 1,0.5449016178,54.5,False
343.0,81455,ipad,benchtop,white,Hydroxyurea (oral),66 hydrea 1,0.6025957831,60.3,False
344.0,81455,ipad,lightbox,white,Hydroxyurea (oral),66 hydrea 1,0.6025957831,60.3,False
345.0,81455,ipad,no light,white,Hydroxyurea (oral),66 hydrea 1,0.6025957831,60.3,False
346.0,80888,ipad,benchtop,white,Hydroxyurea (oral),66 micro 1,0.5449016178,54.5,False
347.0,80888,ipad,lightbox,white,Hydroxyurea (oral),66 micro 1,0.5449016178,54.5,False
348.0,80888,ipad,no light,white,Hydroxyurea (oral),66 micro 1,0.5449016178,54.5,False
349.0,81456,nokia,benchtop,white,Hydroxyurea (oral),66 hydrea 2,0.6025957831,60.3,False
350.0,81456,nokia,lightbox,white,Hydroxyurea (oral),66 hydrea 2,0.6025957831,60.3,False
351.0,81456,nokia,no light,white,Hydroxyurea (oral),66 hydrea 2,0.6025957831,60.3,False
352.0,80889,nokia,benchtop,white,Hydroxyurea (oral),66 micro 2,0.5449016178,54.5,False
353.0,80889,nokia,lightbox,white,Hydroxyurea (oral),66 micro 2,0.5449016178,54.5,False
354.0,80889,nokia,no light,white,Hydroxyurea (oral),66 micro 2,0.5449016178,54.5,False
355.0,81456,ipad,benchtop,white,Hydroxyurea (oral),66 hydrea 2,0.6025957831,60.3,False
356.0,81456,ipad,lightbox,white,Hydroxyurea (oral),66 hydrea 2,0.6025957831,60.3,False
357.0,81456,ipad,no light,white,Hydroxyurea (oral),66 hydrea 2,0.6025957831,60.3,False
358.0,80889,ipad,benchtop,white,Hydroxyurea (oral),66 micro 2,0.5449016178,54.5,False
359.0,80889,ipad,lightbox,white,Hydroxyurea (oral),66 micro 2,0.5449016178,54.5,False
360.0,80889,ipad,no light,white,Hydroxyurea (oral),66 micro 2,0.5449016178,54.5,False
361.0,81459,nokia,benchtop,white,Hydroxyurea (oral),66 hydrea 3,0.6025957831,60.3,False
362.0,81459,nokia,lightbox,white,Hydroxyurea (oral),66 hydrea 3,0.6025957831,60.3,False
363.0,81459,nokia,no light,white,Hydroxyurea (oral),66 hydrea 3,0.6025957831,60.3,False
364.0,80890,nokia,benchtop,white,Hydroxyurea (oral),66 micro 3,0.5449016178,54.5,False
365.0,80890,nokia,lightbox,white,Hydroxyurea (oral),66 micro 3,0.5449016178,54.5,False
366.0,80890,nokia,no light,white,Hydroxyurea (oral),66 micro 3,0.5449016178,54.5,False
367.0,81459,ipad,benchtop,white,Hydroxyurea (oral),66 hydrea 3,0.6025957831,60.3,False
368.0,81459,ipad,lightbox,white,Hydroxyurea (oral),66 hydrea 3,0.6025957831,60.3,False
369.0,81459,ipad,no light,white,Hydroxyurea (oral),66 hydrea 3,0.6025957831,60.3,False
370.0,80890,ipad,benchtop,white,Hydroxyurea (oral),66 micro 3,0.5449016178,54.5,False
371.0,80890,nokia,lightbox,white,Hydroxyurea (oral),66 micro 3,0.5449016178,54.5,False
372.0,80890,ipad,no light,white,Hydroxyurea (oral),66 micro 3,0.5449016178,54.5,False
373.0,81460,nokia,benchtop,white,Hydroxyurea (oral),66 hydrea 4,0.6025957831,60.3,False
374.0,81460,nokia,lightbox,white,Hydroxyurea (oral),66 hydrea 4,0.6025957831,60.3,False
375.0,81460,nokia,no light,white,Hydroxyurea (oral),66 hydrea 4,0.6025957831,60.3,False
376.0,80891,nokia,benchtop,white,Hydroxyurea (oral),66 micro 4,0.5449016178,54.5,False
377.0,80891,nokia,lightbox,white,Hydroxyurea (oral),66 micro 4,0.5449016178,54.5,False
378.0,80891,nokia,no light,white,Hydroxyurea (oral),66 micro 4,0.5449016178,54.5,False
379.0,81460,ipad,benchtop,white,Hydroxyurea (oral),66 hydrea 4,0.6025957831,60.3,False
380.0,81460,ipad,lightbox,white,Hydroxyurea (oral),66 hydrea 4,0.6025957831,60.3,False
381.0,81460,ipad,no light,white,Hydroxyurea (oral),66 hydrea 4,0.6025957831,60.3,False
382.0,80891,ipad,benchtop,white,Hydroxyurea (oral),66 micro 4,0.5449016178,54.5,False
383.0,80891,ipad,lightbox,white,Hydroxyurea (oral),66 micro 4,0.5449016178,54.5,False
384.0,80891,ipad,no light,white,Hydroxyurea (oral),66 micro 4,0.5449016178,54.5,False
385.0,81461,nokia,benchtop,black,Hydroxyurea (oral),66 hydrea 5,0.6025957831,60.3,False
386.0,81461,nokia,lightbox,black,Hydroxyurea (oral),66 hydrea 5,0.6025957831,60.3,False
387.0,81461,nokia,no light,black,Hydroxyurea (oral),66 hydrea 5,0.6025957831,60.3,False
388.0,80892,nokia,benchtop,black,Hydroxyurea (oral),66 micro 5,0.5449016178,54.5,False
389.0,80892,nokia,lightbox,black,Hydroxyurea (oral),66 micro 5,0.5449016178,54.5,False
390.0,80892,nokia,no light,black,Hydroxyurea (oral),66 micro 5,0.5449016178,54.5,False
391.0,81461,ipad,benchtop,black,Hydroxyurea (oral),66 hydrea 5,0.6025957831,60.3,False
392.0,81461,ipad,lightbox,black,Hydroxyurea (oral),66 hydrea 5,0.6025957831,60.3,False
393.0,81461,ipad,no light,black,Hydroxyurea (oral),66 hydrea 5,0.6025957831,60.3,False
394.0,80892,ipad,benchtop,black,Hydroxyurea (oral),66 micro 5,0.5449016178,54.5,False
395.0,80892,ipad,lightbox,black,Hydroxyurea (oral),66 micro 5,0.5449016178,54.5,False
396.0,80892,ipad,no light,black,Hydroxyurea (oral),66 micro 5,0.5449016178,54.5,False
397.0,81458,nokia,benchtop,black,Hydroxyurea (oral),66 hydrea 6,0.6025957831,60.3,False
398.0,81458,nokia,lightbox,black,Hydroxyurea (oral),66 hydrea 6,0.6025957831,60.3,False
399.0,81458,nokia,no light,black,Hydroxyurea (oral),66 hydrea 6,0.6025957831,60.3,False
400.0,80893,nokia,benchtop,black,Hydroxyurea (oral),66 micro 6,0.5449016178,54.5,False
401.0,80893,nokia,lightbox,black,Hydroxyurea (oral),66 micro 6,0.5449016178,54.5,False
402.0,80893,nokia,no light,black,Hydroxyurea (oral),66 micro 6,0.5449016178,54.5,False
403.0,81458,ipad,benchtop,black,Hydroxyurea (oral),66 hydrea 6,0.6025957831,60.3,False
404.0,81458,ipad,lightbox,black,Hydroxyurea (oral),66 hydrea 6,0.6025957831,60.3,False
405.0,81458,ipad,no light,black,Hydroxyurea (oral),66 hydrea 6,0.6025957831,60.3,False
406.0,80893,ipad,benchtop,black,Hydroxyurea (oral),66 micro 6,0.5449016178,54.5,False
407.0,80893,ipad,lightbox,black,Hydroxyurea (oral),66 micro 6,0.5449016178,54.5,False
408.0,80893,ipad,no light,black,Hydroxyurea (oral),66 micro 6,0.5449016178,54.5,False
409.0,80750,nokia,benchtop,black,Hydroxyurea (oral),66 hydrea 7,0.6025957831,60.3,False
410.0,80750,nokia,lightbox,black,Hydroxyurea (oral),66 hydrea 7,0.6025957831,60.3,False
411.0,80750,nokia,no light,black,Hydroxyurea (oral),66 hydrea 7,0.6025957831,60.3,False
412.0,80446,nokia,benchtop,black,Hydroxyurea (oral),66 micro 7,0.5449016178,54.5,False
413.0,80446,nokia,lightbox,black,Hydroxyurea (oral),66 micro 7,0.5449016178,54.5,False
414.0,80446,nokia,no light,black,Hydroxyurea (oral),66 micro 7,0.5449016178,54.5,False
415.0,80750,ipad,benchtop,black,Hydroxyurea (oral),66 hydrea 7,0.6025957831,60.3,False
416.0,80750,ipad,lightbox,black,Hydroxyurea (oral),66 hydrea 7,0.6025957831,60.3,False
417.0,80750,ipad,no light,black,Hydroxyurea (oral),66 hydrea 7,0.6025957831,60.3,False
418.0,80446,ipad,benchtop,black,Hydroxyurea (oral),66 micro 7,0.5449016178,54.5,False
419.0,80446,ipad,lightbox,black,Hydroxyurea (oral),66 micro 7,0.5449016178,54.5,False
420.0,80446,ipad,no light,black,Hydroxyurea (oral),66 micro 7,0.5449016178,54.5,False
421.0,80751,nokia,benchtop,black,Hydroxyurea (oral),66 hydrea 8,0.6025957831,60.3,False
422.0,80751,nokia,lightbox,black,Hydroxyurea (oral),66 hydrea 8,0.6025957831,60.3,False
423.0,80751,nokia,no light,black,Hydroxyurea (oral),66 hydrea 8,0.6025957831,60.3,False
424.0,80447,nokia,benchtop,black,Hydroxyurea (oral),66 micro 8,0.5449016178,54.5,False
425.0,80447,nokia,lightbox,black,Hydroxyurea (oral),66 micro 8,0.5449016178,54.5,False
426.0,80447,nokia,no light,black,Hydroxyurea (oral),66 micro 8,0.5449016178,54.5,False
427.0,80751,ipad,benchtop,black,Hydroxyurea (oral),66 hydrea 8,0.6025957831,60.3,False
428.0,80751,ipad,lightbox,black,Hydroxyurea (oral),66 hydrea 8,0.6025957831,60.3,False
429.0,80751,ipad,no light,black,Hydroxyurea (oral),66 hydrea 8,0.6025957831,60.3,False
430.0,80447,ipad,benchtop,black,Hydroxyurea (oral),66 micro 8,0.5449016178,54.5,False
431.0,80447,ipad,lightbox,black,Hydroxyurea (oral),66 micro 8,0.5449016178,54.5,False
432.0,80447,ipad,no light,black,Hydroxyurea (oral),66 micro 8,0.5449016178,54.5,False
433.0,80752,nokia,benchtop,white,Hydroxyurea (oral),66 mix 1,0.4668134382,46.7,False
434.0,80752,nokia,lightbox,white,Hydroxyurea (oral),66 mix 1,0.4668134382,46.7,False
435.0,80752,nokia,no light,white,Hydroxyurea (oral),66 mix 1,0.4668134382,46.7,False
436.0,80752,ipad,benchtop,white,Hydroxyurea (oral),66 mix 1,0.4668134382,46.7,False
437.0,80752,ipad,lightbox,white,Hydroxyurea (oral),66 mix 1,0.4668134382,46.7,False
438.0,80752,ipad,no light,white,Hydroxyurea (oral),66 mix 1,0.4668134382,46.7,False
439.0,80753,nokia,benchtop,white,Hydroxyurea (oral),66 mix 2,0.4668134382,46.7,False
440.0,80753,nokia,lightbox,white,Hydroxyurea (oral),66 mix 2,0.4668134382,46.7,False
441.0,80753,nokia,no light,white,Hydroxyurea (oral),66 mix 2,0.4668134382,46.7,False
442.0,80753,ipad,benchtop,white,Hydroxyurea (oral),66 mix 2,0.4668134382,46.7,False
443.0,80753,ipad,lightbox,white,Hydroxyurea (oral),66 mix 2,0.4668134382,46.7,False
444.0,80753,ipad,no light,white,Hydroxyurea (oral),66 mix 2,0.4668134382,46.7,False
445.0,80754,nokia,benchtop,white,Hydroxyurea (oral),66 mix 3,0.4668134382,46.7,False
446.0,80754,nokia,lightbox,white,Hydroxyurea (oral),66 mix 3,0.4668134382,46.7,False
447.0,80754,nokia,no light,white,Hydroxyurea (oral),66 mix 3,0.4668134382,46.7,False
448.0,80754,ipad,benchtop,white,Hydroxyurea (oral),66 mix 3,0.4668134382,46.7,False
449.0,80754,ipad,lightbox,white,Hydroxyurea (oral),66 mix 3,0.4668134382,46.7,False
450.0,80754,ipad,no light,white,Hydroxyurea (oral),66 mix 3,0.4668134382,46.7,False
451.0,80757,nokia,benchtop,white,Hydroxyurea (oral),66 mix 4,0.4668134382,46.7,False
452.0,80757,nokia,lightbox,white,Hydroxyurea (oral),66 mix 4,0.4668134382,46.7,False
453.0,80757,nokia,no light,white,Hydroxyurea (oral),66 mix 4,0.4668134382,46.7,False
454.0,80757,ipad,benchtop,white,Hydroxyurea (oral),66 mix 4,0.4668134382,46.7,False
455.0,80757,ipad,lightbox,white,Hydroxyurea (oral),66 mix 4,0.4668134382,46.7,False
456.0,80757,ipad,no light,white,Hydroxyurea (oral),66 mix 4,0.4668134382,46.7,False
457.0,80755,nokia,benchtop,black,Hydroxyurea (oral),66 mix 5,0.4668134382,46.7,False
458.0,80755,nokia,lightbox,black,Hydroxyurea (oral),66 mix 5,0.4668134382,46.7,False
459.0,80755,nokia,no light,black,Hydroxyurea (oral),66 mix 5,0.4668134382,46.7,False
460.0,80755,ipad,benchtop,black,Hydroxyurea (oral),66 mix 5,0.4668134382,46.7,False
461.0,80755,ipad,lightbox,black,Hydroxyurea (oral),66 mix 5,0.4668134382,46.7,False
462.0,80755,ipad,no light,black,Hydroxyurea (oral),66 mix 5,0.4668134382,46.7,False
463.0,80756,nokia,benchtop,black,Hydroxyurea (oral),66 mix 6,0.4668134382,46.7,False
464.0,80756,nokia,lightbox,black,Hydroxyurea (oral),66 mix 6,0.4668134382,46.7,False
465.0,80756,nokia,no light,black,Hydroxyurea (oral),66 mix 6,0.4668134382,46.7,False
466.0,80756,ipad,benchtop,black,Hydroxyurea (oral),66 mix 6,0.4668134382,46.7,False
467.0,80756,ipad,lightbox,black,Hydroxyurea (oral),66 mix 6,0.4668134382,46.7,False
468.0,80756,ipad,no light,black,Hydroxyurea (oral),66 mix 6,0.4668134382,46.7,False
469.0,80886,nokia,benchtop,black,Hydroxyurea (oral),66 mix 7,0.4668134382,46.7,False
470.0,80886,nokia,lightbox,black,Hydroxyurea (oral),66 mix 7,0.4668134382,46.7,False
471.0,80886,nokia,no light,black,Hydroxyurea (oral),66 mix 7,0.4668134382,46.7,False
472.0,80886,nokia,benchtop,black,Hydroxyurea (oral),66 mix 7,0.4668134382,46.7,False
473.0,80886,ipad,lightbox,black,Hydroxyurea (oral),66 mix 7,0.4668134382,46.7,False
474.0,80886,ipad,no light,black,Hydroxyurea (oral),66 mix 7,0.4668134382,46.7,False
475.0,80887,nokia,benchtop,black,Hydroxyurea (oral),66 mix 8,0.4668134382,46.7,False
476.0,80887,nokia,lightbox,black,Hydroxyurea (oral),66 mix 8,0.4668134382,46.7,False
477.0,80887,nokia,no light,black,Hydroxyurea (oral),66 mix 8,0.4668134382,46.7,False
478.0,80887,ipad,benchtop,black,Hydroxyurea (oral),66 mix 8,0.4668134382,46.7,False
479.0,80887,ipad,lightbox,black,Hydroxyurea (oral),66 mix 8,0.4668134382,46.7,False
480.0,80887,ipad,no light,black,Hydroxyurea (oral),66 mix 8,0.4668134382,46.7,False
481.0,80914,nokia,benchtop,white,Hydroxyurea (oral),33 h1 1,0.3130475423,31.3,False
482.0,80914,nokia,lightbox,white,Hydroxyurea (oral),33 h1 1,0.3130475423,31.3,False
483.0,80914,nokia,no light,white,Hydroxyurea (oral),33 h1 1,0.3130475423,31.3,False
484.0,81462,nokia,benchtop,white,Hydroxyurea (oral),33 h2 1,0.3110721328,31.1,False
485.0,81462,nokia,lightbox,white,Hydroxyurea (oral),33 h2 1,0.3110721328,31.1,False
486.0,81462,nokia,no light,white,Hydroxyurea (oral),33 h2 1,0.3110721328,31.1,False
487.0,80914,ipad,benchtop,white,Hydroxyurea (oral),33 h1 1,0.3130475423,31.3,False
488.0,80914,ipad,lightbox,white,Hydroxyurea (oral),33 h1 1,0.3130475423,31.3,False
489.0,80914,ipad,no light,white,Hydroxyurea (oral),33 h1 1,0.3130475423,31.3,False
490.0,81462,nokia,benchtop,white,Hydroxyurea (oral),33 h2 1,0.3110721328,31.1,False
491.0,81462,ipad,lightbox,white,Hydroxyurea (oral),33 h2 1,0.3110721328,31.1,False
492.0,81462,nokia,no light,white,Hydroxyurea (oral),33 h2 1,0.3110721328,31.1,False
493.0,80913,nokia,benchtop,white,Hydroxyurea (oral),33 h1 2,0.3130475423,31.3,False
494.0,80913,nokia,lightbox,white,Hydroxyurea (oral),33 h1 2,0.3130475423,31.3,False
495.0,80913,nokia,no light,white,Hydroxyurea (oral),33 h1 2,0.3130475423,31.3,False
496.0,81465,nokia,benchtop,white,Hydroxyurea (oral),33 h2 2,0.3110721328,31.1,False
497.0,81465,nokia,lightbox,white,Hydroxyurea (oral),33 h2 2,0.3110721328,31.1,False
498.0,81465,nokia,no light,white,Hydroxyurea (oral),33 h2 2,0.3110721328,31.1,False
499.0,80913,ipad,benchtop,white,Hydroxyurea (oral),33 h1 2,0.3130475423,31.3,False
500.0,80913,ipad,lightbox,white,Hydroxyurea (oral),33 h1 2,0.3130475423,31.3,False
501.0,80913,ipad,no light,white,Hydroxyurea (oral),33 h1 2,0.3130475423,31.3,False
502.0,81465,ipad,benchtop,white,Hydroxyurea (oral),33 h2 2,0.3110721328,31.1,False
503.0,81465,ipad,lightbox,white,Hydroxyurea (oral),33 h2 2,0.3110721328,31.1,False
504.0,81465,ipad,no light,white,Hydroxyurea (oral),33 h2 2,0.3110721328,31.1,False
505.0,80912,nokia,benchtop,white,Hydroxyurea (oral),33 h1 3,0.3130475423,31.3,False
506.0,80912,nokia,lightbox,white,Hydroxyurea (oral),33 h1 3,0.3130475423,31.3,False
507.0,80912,nokia,no light,white,Hydroxyurea (oral),33 h1 3,0.3130475423,31.3,False
508.0,81464,nokia,benchtop,white,Hydroxyurea (oral),33 h2 3,0.3110721328,31.1,False
509.0,81464,nokia,lightbox,white,Hydroxyurea (oral),33 h2 3,0.3110721328,31.1,False
510.0,81464,nokia,no light,white,Hydroxyurea (oral),33 h2 3,0.3110721328,31.1,False
511.0,80912,ipad,benchtop,white,Hydroxyurea (oral),33 h1 3,0.3130475423,31.3,False
512.0,80912,ipad,lightbox,white,Hydroxyurea (oral),33 h1 3,0.3130475423,31.3,False
513.0,80912,ipad,no light,white,Hydroxyurea (oral),33 h1 3,0.3130475423,31.3,False
514.0,81464,ipad,benchtop,white,Hydroxyurea (oral),33 h2 3,0.3110721328,31.1,False
515.0,81464,ipad,lightbox,white,Hydroxyurea (oral),33 h2 3,0.3110721328,31.1,False
516.0,81464,ipad,no light,white,Hydroxyurea (oral),33 h2 3,0.3110721328,31.1,False
517.0,80911,nokia,benchtop,white,Hydroxyurea (oral),33 h1 4,0.3130475423,31.3,False
518.0,80911,nokia,lightbox,white,Hydroxyurea (oral),33 h1 4,0.3130475423,31.3,False
519.0,80911,nokia,no light,white,Hydroxyurea (oral),33 h1 4,0.3130475423,31.3,False
520.0,81597,nokia,benchtop,white,Hydroxyurea (oral),33 h2 4,0.3110721328,31.1,False
521.0,81597,nokia,lightbox,white,Hydroxyurea (oral),33 h2 4,0.3110721328,31.1,False
522.0,81597,nokia,no light,white,Hydroxyurea (oral),33 h2 4,0.3110721328,31.1,False
523.0,80911,ipad,benchtop,white,Hydroxyurea (oral),33 h1 4,0.3130475423,31.3,False
524.0,80911,ipad,lightbox,white,Hydroxyurea (oral),33 h1 4,0.3130475423,31.3,False
525.0,80911,ipad,no light,white,Hydroxyurea (oral),33 h1 4,0.3130475423,31.3,False
526.0,81597,ipad,benchtop,white,Hydroxyurea (oral),33 h2 4,0.3110721328,31.1,False
527.0,81597,ipad,lightbox,white,Hydroxyurea (oral),33 h2 4,0.3110721328,31.1,False
